Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
14;1010274;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.36;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;69;43;Торговля;ООО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0;0;1;9;1;0;0;62;62;0;0;0;0;0;0;0
14;1010294;Поступление зарплаты на счет;Другое;1;0.2;мужской;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010314;Поступление зарплаты на счет;Ремонт;0;0.35;женский;0;0;среднее-специальное;менеджер среднего звена;>250;0;85;27;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0.3333333333;1;2;50;3;1;2;18;36;0;0;0;0;0;0;0
14;1010334;Форма банка (без печати работодателя);Ремонт;0;0.43;мужской;1;0;среднее;торговый представитель;>250;0;99;41;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;2;0;0;0.3;3;7;116;10;1;2;4;88;0;0;0;0;0;0;0
14;1010354;2НДФЛ;Обучение;1;0.34;женский;1;0;незаконченное высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010374;Поступление зарплаты на счет;Ремонт;0;0.04;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010394;Поступление зарплаты на счет;Ремонт;0;0.42;мужской;1;0;среднее-специальное;рабочий;>250;1;76;27;Другое;ООО;женат / замужем;1;1;1;1;1;0.0440251572;0;0;0;0;0.3333333333;4;8;152;12;2;4;9;50;1;0;0;0;0;0;0
14;1010414;Свободная форма с печатью работодателя;Ремонт;0;0.54;женский;2;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010434;2НДФЛ;Ремонт;1;0.59;женский;0;0;среднее-специальное;специалист;>250;0;86;37;Торговля;ООО;женат / замужем;5;4;4;2;2;0.0215053763;1;1;1;0;0.4285714286;3;4;91;7;2;0;2;71;1;0;0;0;0;0;0
14;1010454;Форма банка (без печати работодателя);Покупка автомобиля;0;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;34;23;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.1612903226;1;0;0;0;1;2;0;26;2;1;0;15;15;1;0;0;0;0;0;0
14;1010474;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010494;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010514;Форма банка (без печати работодателя);Отпуск;1;0.26;мужской;3;0;второе высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010534;;Покупка автомобиля;0;;мужской;0;0;высшее;другое;;1;25;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010554;Поступление зарплаты на счет;Отпуск;1;0.27;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010574;2НДФЛ;Ремонт;0;0.24;мужской;0;0;высшее;менеджер среднего звена;>250;1;118;38;Другое;ОАО;повторный брак;1;0;0;0;0;0;0;3;1;0;0.5714285714;4;3;28;7;2;1;2;26;0;0;0;0;0;0;0
14;1010594;2НДФЛ;Другое;1;0.48;мужской;1;0;среднее-специальное;специалист;>250;0;89;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010614;Поступление зарплаты на счет;Покупка автомобиля;1;0.41;женский;0;0;высшее;торговый представитель;>250;0;80;31;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0.0917431193;0;1;1;0;0.3333333333;1;2;99;3;0;0;2;67;1;0;0;0;0;0;0
14;1010634;2НДФЛ;Ремонт;0;0.26;женский;0;0;высшее;менеджер среднего звена;>250;0;103;47;Торговля;ООО;холост / не замужем;6;6;6;6;5;;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
14;1010654;Поступление зарплаты на счет;Ремонт;1;0.18;мужской;0;0;незаконченное высшее;специалист;>250;0;46;34;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010674;Форма банка (без печати работодателя);Лечение;1;0.21;женский;0;0;высшее;специалист;< 50;0;17;24;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;13;1;0;0;12;12;0;0;0;0;0;0;0
14;1010694;Поступление зарплаты на счет;Покупка автомобиля;1;0.27;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010714;Форма банка (без печати работодателя);Покупка автомобиля;0;0.47;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;11;44;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010734;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.26;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;54;33;Другое;ОАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.2857142857;2;5;83;7;1;4;11;45;0;0;0;0;0;0;0
14;1010754;Форма банка (без печати работодателя);Ремонт;0;0.16;мужской;0;0;высшее;специалист;>250;0;25;46;Юридические услуги;ООО;холост / не замужем;2;2;0;0;0;0;0;0;0;0;1;1;0;11;1;0;0;9;9;0;0;0;0;0;0;0
14;1010774;Форма банка (без печати работодателя);Ремонт;1;0.44;мужской;0;0;среднее-специальное;рабочий;< 50;0;11;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010794;Поступление зарплаты на счет;Другое;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;0;26;43;Торговля;ООО;разведен / разведена;2;2;1;1;1;0.1320754717;0;0;0;0;0.4;2;3;46;5;1;0;16;110;1;1;0;0;0;0;0
14;1010814;2НДФЛ;Ремонт;1;0.42;мужской;1;0;высшее;специалист;< 50;0;8;37;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010834;2НДФЛ;Ремонт;0;0.44;женский;2;0;незаконченное высшее;специалист;>250;0;13;33;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;3;28;3;0;0;32;109;0;0;0;0;0;0;0
14;1010854;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;высшее;рабочий;>250;0;10;37;Другое;ООО;холост / не замужем;2;2;1;1;1;0.0246305419;1;1;1;1;0.1818181818;2;9;198;11;2;0;1;89;1;0;0;0;0;0;0
14;1010874;Поступление зарплаты на счет;Ремонт;1;0.37;мужской;0;0;высшее;специалист;>250;0;19;31;Торговля;ООО;холост / не замужем;2;2;1;0;0;0.2291666667;0;1;1;1;0.5;5;5;148;10;2;0;1;94;1;1;1;0;0;0;0
14;1010894;Поступление зарплаты на счет;Отпуск;1;0.12;мужской;0;0;высшее;специалист;>250;0;94;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010914;2НДФЛ;Ремонт;1;0.54;мужской;0;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010934;Поступление зарплаты на счет;Лечение;0;0.56;женский;0;0;среднее-специальное;специалист;>250;0;20;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010954;Поступление зарплаты на счет;Ремонт;1;0.32;мужской;0;0;высшее;специалист;>250;0;7;24;Информационные технологии;ЗАО;холост / не замужем;1;1;1;0;0;0;0;0;0;0;1;2;0;15;2;0;0;8;18;0;0;0;0;0;0;0
14;1010974;Свободная форма с печатью работодателя;Ремонт;1;0.35;мужской;0;0;высшее;вспомогательный персонал;>250;0;23;39;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1010994;Поступление зарплаты на счет;Обучение;1;0.59;женский;1;0;среднее;менеджер среднего звена;>250;0;57;40;Торговля;ООО;женат / замужем;1;1;0;0;0;0;0;0;0;0;0.6;3;2;22;5;1;0;6;43;0;0;0;0;0;0;0
14;1011014;Поступление зарплаты на счет;Ремонт;1;0.41;женский;0;0;среднее;вспомогательный персонал;>250;0;31;53;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5;2;2;83;4;1;0;39;95;0;0;0;0;0;0;0
14;1011034;2НДФЛ;Покупка недвижимости/ строительство;0;0.54;мужской;0;0;второе высшее;менеджер среднего звена;>250;1;95;43;Другое;ООО;женат / замужем;2;1;1;0;0;0;1;1;0;0;0.375;3;5;64;8;2;1;4;81;0;0;0;0;0;0;0
14;1011054;2НДФЛ;Ремонт;0;0.14;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1011074;Поступление зарплаты на счет;Покупка мебели;1;0.33;мужской;2;0;среднее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1011094;Форма банка (без печати работодателя);Ремонт;0;0.11;мужской;0;0;высшее;менеджер среднего звена;>250;0;50;25;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0238095238;0;0;0;0;0.6666666667;2;1;41;3;1;0;31;90;1;1;1;1;0;0;0
14;1011114;Поступление зарплаты на счет;Отпуск;1;0.58;женский;0;0;незаконченное высшее;вспомогательный персонал;>250;0;51;24;Торговля;ЗАО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;1;2;0;20;2;1;0;9;11;0;0;0;0;0;0;0
14;1011134;Поступление зарплаты на счет;Другое;1;0.49;женский;0;0;высшее;вспомогательный персонал;>250;0;7;26;Торговля;ООО;холост / не замужем;1;1;0;0;0;0;0;3;2;2;1;4;0;12;4;1;0;1;14;0;0;0;0;0;0;0
14;1011154;2НДФЛ;Покупка недвижимости/ строительство;1;0.42;мужской;0;0;высшее;рабочий;>250;1;358;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1011174;Поступление зарплаты на счет;Ремонт;1;0.33;мужской;0;0;высшее;менеджер среднего звена;>250;0;22;33;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0061728395;1;0;0;0;0.625;5;3;161;8;2;0;10;92;1;0;0;0;0;0;0
14;1011194;Поступление зарплаты на счет;Ремонт;1;0.2;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;58;38;Торговля;ООО;холост / не замужем;4;4;1;1;1;;;;;;;;;;;;;;;;;;;;;
14;1011214;Форма банка (без печати работодателя);Ремонт;1;0.26;мужской;2;0;высшее;менеджер высшего звена;< 50;0;8;42;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.0184615385;1;0;0;0;0.2222222222;2;7;319;9;0;2;24;87;1;0;0;0;0;0;0
14;1011234;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.16;женский;1;0;второе высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1011254;Поступление зарплаты на счет;Обучение;0;0.22;женский;1;0;высшее;специалист;>250;0;16;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1011274;Поступление зарплаты на счет;Покупка бытовой техники;1;0.49;женский;0;0;среднее-специальное;специалист;>250;0;32;28;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1011294;Форма банка (без печати работодателя);Другое;0;0.58;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;105;38;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
